,SaddleY@Mainsketch,UpperLeg@Mainsketch,HandleX@Mainsketch,HandleY@Mainsketch,Arm@Mainsketch,SaddleX+.2@Mainsketch,CrankLength@Mainsketch,LowerLeg@Mainsketch,TorsoLength@Mainsketch,Neckandhead@Mainsketch,TorsoWidth@Widthdef
Config_5652,0.5667523531999094,0.39288966787030705,0.44402402065767616,0.4772491827658083,0.6598264537701333,0.37489588749946196,0.16306520132812316,0.5380632891382491,0.5427217109492268,0.31083740731329973,0.3133511466962799
Config_5653,0.6128196693867556,0.3613990951542259,0.4793419311883171,0.6650685487905211,0.5954984603610682,0.3964493654758867,0.15751248241047058,0.5261780963370178,0.5141718499186598,0.29086153767779405,0.34654514669880876
Config_5654,0.6963183470654033,0.38345045595318145,0.4046966001858165,0.5893180213838108,0.6760714418757886,0.34970284123796913,0.18568078649923025,0.5586014950078871,0.48855570132544135,0.3513834288733727,0.37014402154862097
Config_5655,0.506228489239442,0.4334939102894992,0.5543949081269606,0.40235696916917063,0.6251864673002402,0.4396605048354058,0.16733341260567844,0.5073298821714783,0.5326801727586529,0.3044889496143206,0.3259249755344023
Config_5656,0.5395025979002479,0.35335015662762076,0.46189510875931145,0.5388343182904161,0.6308588810633394,0.4281151903774778,0.15329215468921126,0.546133184039315,0.5091151963604671,0.3219978181141138,0.3200452426612602
Config_5657,0.6338474972311474,0.4223864215463277,0.38127714179000294,0.606259862731654,0.605010061795445,0.38590441976866807,0.16528392942039205,0.47929627476064024,0.5280537024729975,0.30762984941866284,0.3415042839816505
Config_5658,0.5907338278895177,0.3881741196761574,0.578176309660942,0.5727149520151962,0.6418724377016922,0.3630339305838788,0.16055499747959842,0.49253444109387456,0.5189172316305802,0.2864864751465227,0.30514944599102567
Config_5659,0.7720345938648505,0.4672475300159423,0.42520334540217464,0.8141301930920295,0.5811758667086104,0.45244640120957924,0.17723536979168325,0.5316834561380637,0.5651569184730608,0.3142036357564611,0.3517284136282
Config_5660,0.4592773869861156,0.4083274422228322,0.49680862346569343,0.6432693421794812,0.6671321923117336,0.4068231227548011,0.16928931014462464,0.5118830558645016,0.5375121898420897,0.3013353159214082,0.378806178149815
Config_5661,0.4854202301198406,0.36476429391981074,0.6899509699621125,0.5810008529451803,0.6565331859953522,0.4595686675425812,0.17216694109182462,0.5347295772535593,0.5400561172437625,0.3159834888395058,0.349110140590681
Config_5662,0.6855821582552828,0.40549000938353996,0.4706429715860629,0.35675997713573077,0.608970206744683,0.36910247637369237,0.15004757741982228,0.49523876969279085,0.5004040596441974,0.2887712425637969,0.2999970264238362
Config_5663,0.6019535854020576,0.4426323123260024,0.5437545091998319,0.5108444532316473,0.6989384297839434,0.296231247144657,0.1808482801907515,0.4613355197475455,0.5212225178771454,0.33968364603248324,0.32867290883259886
Config_5664,0.6441587817559344,0.37607831641177464,0.4347713334959161,0.6150036472764602,0.6222392423437784,0.3421600761652513,0.17615960799507008,0.5050260401283344,0.5303498911731449,0.2963977623785267,0.40373891070747536
Config_5665,0.5536583859220523,0.3952813279690226,0.3341690761277618,0.5475270331546579,0.589332205591846,0.49976969041361025,0.18793831846458972,0.5236291615740997,0.5116941745067671,0.277369282672693,0.3168306263657384
Config_5666,0.5238973494177112,0.3810483130980761,0.5240470128958874,0.48940550567553853,0.6005907983374581,0.5578316581426396,0.17411860588724368,0.4896589207233363,0.5257765294610899,0.3124939421902104,0.30950924880108316
Config_5667,0.707363886113463,0.42727647833014715,0.36778930992601083,0.633408054569888,0.6504020515528349,0.40164120053475993,0.1556284620449125,0.5288502274868766,0.458255944889146,0.28393010319370454,0.3544206715242753
Config_5668,0.6234246058926692,0.4002149944455563,0.6267234869342371,0.757035670956433,0.6280520989333511,0.3566057364527898,0.18384170321017124,0.5711058711565591,0.5064038408821385,0.33018800815893873,0.38440934638755153
Config_5669,0.5790477255408573,0.3306546643800561,0.2762027206750538,0.4284838988644343,0.6633356487613077,0.3239720209487179,0.17836362919052157,0.5187905117686852,0.5350612098141402,0.2928076210665995,0.32306094035257976
Config_5670,0.6647060974730281,0.3707392123739005,0.5657839121786414,0.5298829800642108,0.5678594568240208,0.3804791590039348,0.17024990955023095,0.5417997680934042,0.5599123900436737,0.3060561385417119,0.28403946843483074
Config_5671,0.42190826939256665,0.41135462260475625,0.4152207447098588,0.6775084006765805,0.6391164096608734,0.4762844661253401,0.19647843321997133,0.5002859366511202,0.5165727912594363,0.26435221347745963,0.3440153477706968
Config_5672,0.4427105987436455,0.3368422338118347,0.5489937059192819,0.5685677610422958,0.6176043193343818,0.34602455938090854,0.16364123679094875,0.5302438722549166,0.5683579723026995,0.32315025378899487,0.36484502698580806
Config_5673,0.764410742945894,0.3721207450101557,0.47499517852952716,0.4950708895436319,0.6404917163129985,0.3938396569128853,0.171686357716435,0.5892665739688505,0.5387709020969543,0.27517259068997507,0.34275846185544623
Config_5674,0.5849571428170205,0.4129581411423116,0.7263943455983967,0.638270910420587,0.5756176105895812,0.5080083741483348,0.1476552347860812,0.5107471002773118,0.4987356663347966,0.30842223893699183,0.2764951184207082
Config_5675,0.6286542482676541,0.382254391886607,0.3437543546856401,0.5343958689310847,0.6518896184773855,0.4633851863773403,0.16782877217338366,0.4771449057831985,0.5501988493405009,0.2876571617231255,0.3530638642366427
Config_5676,0.5319124572756327,0.40149403781215026,0.4394316822279786,0.6019681662369034,0.6849673484012951,0.30487259171926456,0.1583455093248547,0.5438747016563298,0.47930688173501745,0.30212921354770883,0.3326368261710566
Config_5677,0.5603194763998341,0.3773476617138669,0.6380837960909329,0.6592923972165697,0.6736121837694348,0.2368130246219177,0.16580869625728017,0.4965398092513907,0.5576730416271599,0.31883368174687177,0.3377386836564238
Config_5678,0.7370682858801009,0.4202491119519102,0.45748550063231563,0.5157802608380505,0.6237246260359263,0.40423140807379826,0.18302459044050098,0.5363545344262539,0.5153805657481978,0.29185014893996053,0.3968047579517876
Config_5679,0.6492931206149255,0.39649255214857076,0.5288176059333576,0.3839570141035811,0.6460696730228405,0.44909324371164056,0.15453460340229985,0.5153061390560695,0.49093352213009056,0.30527233497379275,0.35865333304808544
Config_5680,0.6074246725178791,0.3663386948444842,0.42027101845924986,0.7175408889893145,0.6108204419179319,0.4812557955329557,0.16977040118593897,0.5546863362066128,0.5998122344754208,0.2825129850581925,0.2969681662969052
Config_5681,0.6909172566034012,0.38699851746162894,0.4924163965211734,0.6194739519961353,0.7069896430606751,0.4253563997822306,0.17779203576432084,0.5248902100265384,0.5441113645996926,0.3285429949440242,0.3273115648744756
Config_5682,0.4963143377473342,0.45013820591050885,0.29574314913526545,0.470655222310012,0.6350015982888726,0.32904989940212276,0.16121977390976747,0.4848957351133132,0.5049862238155685,0.2989130788062755,0.372095882826712
Config_5683,0.47323651264804256,0.38463854400794506,0.44855796319989766,0.4166335282352799,0.5534408143711459,0.3885716502371531,0.18153564577134504,0.5038607461051727,0.49510542035453703,0.3169062158761725,0.3558020551495018
Config_5684,0.680302802569626,0.4374974194860015,0.6167338628050067,0.5935046155716835,0.6377443643714357,0.492804670008533,0.1647487901812251,0.5486276009792104,0.536276627100106,0.28983710250510525,0.3114834008308152
Config_5685,0.596394388395825,0.4041278372840334,0.3603914522625388,0.6711237518357709,0.6143190704857343,0.4309179671447339,0.17264965925454223,0.5223915610791556,0.5623818668211109,0.34392316351467755,0.3352061925707046
Config_5686,0.6390129220838707,0.34505634793942797,0.5599821336278363,0.4834801273618105,0.6787404496975451,0.40942033951335666,0.1893269094684731,0.5331759201425529,0.4687954046013262,0.2972494102136295,0.368294992865174
Config_5687,0.546733695762651,0.41639734013592533,0.48368990901796205,0.7412238910003864,0.6489383174973022,0.3661073189945499,0.17669177043866036,0.45547624940068165,0.5470335426020931,0.2792754833361855,0.2893218539981009
Config_5688,0.5153729218577706,0.35558599293910015,0.387506515323324,0.6106021166162305,0.643260786655175,0.37771028962213615,0.18472178586283355,0.517619021876781,0.4859038449921887,0.31334116662653355,0.3026973699950004
Config_5689,0.6181495854679597,0.4247111803370497,0.46627857200252326,0.543208329220982,0.6691692389955781,0.4199471818461155,0.17461805287941168,0.4990600142992026,0.5536973309782229,0.3320237272389033,0.37639567920389577
Config_5690,0.5729866952395104,0.36931893447574554,0.501229664514763,0.5768571944784425,0.6322464856600084,0.442713978645196,0.2057017766413116,0.48814032871278396,0.5019947604182348,0.293737925578735,0.3402508805552614
Config_5691,0.7502017990540701,0.4098138936472126,0.3233656476381138,0.29053728744627555,0.6932485329932679,0.35322245684339126,0.1707285808813944,0.5274966470826544,0.5413716169670639,0.3208992353524469,0.416261461344429
Config_5692,0.37170182850298356,0.35863283153629727,0.42762994698249723,0.4599153193774653,0.6642544542341109,0.36761403668667425,0.16758175258651012,0.5205725697456253,0.5070961204635165,0.3056641092473312,0.3306746896130022
Config_5693,0.5698926723971425,0.428672643167525,0.31736430290735806,0.703576996609411,0.6398035218356599,0.4107222746782387,0.15793646877266246,0.5020902796991071,0.5263448264936503,0.31933557122219736,0.3510677740147704
Config_5694,0.5108864535846835,0.3911148883740734,0.536155453868572,0.6510650541801812,0.6287584964497908,0.38989609495180083,0.14602298423118423,0.5309575161064863,0.5356665762070979,0.2832352039571424,0.43579922613101824
Config_5695,0.5431594729134661,0.3864099636046911,0.22315132539702986,0.5956078726256129,0.6229850898135417,0.40034541914114935,0.16953010067859137,0.49717941470416727,0.521794565844559,0.3088203791117775,0.389698550372123
Config_5696,0.6364331653736521,0.4061842806730871,0.407386759005802,0.5275952111933526,0.5910096431786662,0.44427244233568036,0.16089105126679842,0.5158812259119246,0.5407098258915523,0.32374963752263514,0.31242944144003887
Config_5697,0.5935776622080736,0.34957489553874793,0.5170426989464032,0.6310220845703988,0.657339322232957,0.4212876496686636,0.16554752295016723,0.5565402373135904,0.5123220396073939,0.3025243946982992,0.3459100615396062
Config_5698,0.4665196680338607,0.41923863378965265,0.612134454688839,0.5623236250584057,0.7025324958177902,0.37910001718295927,0.15393517064333512,0.48573637036606826,0.5309286478946725,0.28822071095459195,0.3252210858431274
Config_5699,0.491006164467205,0.37413081721392594,0.4902288345627971,0.5181992181111315,0.6370589021204389,0.3086276157076784,0.18860386361156198,0.5090418927338958,0.528625397632756,0.33303360558293066,0.3159887213593406
Config_5700,0.6882421166814005,0.415504411951745,0.2867150393139526,0.6621483169839055,0.524766280477909,0.4159643304442169,0.16856303030180708,0.5669171577659459,0.4772270163645291,0.3009362698367475,0.35938767750777356
Config_5701,0.6046993653802175,0.39348438237272104,0.5687757256941609,0.5872329725588077,0.6606811407702662,0.4653704530395768,0.17642435370056075,0.5281687613718962,0.5097709998046108,0.3137703622785775,0.3999272487555207
Config_5702,0.646726894414307,0.36227117128318564,0.37130953775583136,0.5539196477741638,0.6259095743078946,0.5128209436224455,0.18118784980494723,0.5408192029079081,0.5381384517204878,0.27098492717919836,0.32799517920047205
Config_5703,0.5570195183453704,0.4353913523661118,0.4552686014603652,0.6217381170186422,0.5968517100055694,0.34788511418306894,0.17240798517389724,0.4735160709475244,0.5194965937471244,0.2941939738782591,0.3484646397847172
Config_5704,0.5279627888338678,0.3075345786529132,0.5956839956305436,0.7932055666208162,0.5834960561591681,0.33143193715732894,0.1992385460296569,0.5135900826576432,0.5434112526396062,0.34693612227174603,0.34338644456196016
Config_5705,0.626044526754816,0.409064356475159,0.5079317838106701,0.49781787674715056,0.6199591703932513,0.48391529160382274,0.1786556819486574,0.494576324262578,0.5240725546996521,0.3173771347125494,0.3223228399707356
Config_5706,0.5820201467610336,0.37921566248656674,0.47282017575881247,0.68784850302302,0.6908860945548344,0.450754553305203,0.1842730005006245,0.48223018477304314,0.5332699757177856,0.2801465888545219,0.3828863556326395
Config_5707,0.7607389879487779,0.42352251125876017,0.705154094304489,0.5366237510305998,0.6315537535116656,0.3614644608312901,0.16657926774035395,0.5230076274686178,0.4897742147294562,0.31042988966425866,0.33328358731735486
Config_5708,0.6672867969578353,0.3544916879417278,0.5463552103069949,0.6041082134869019,0.60603707762042,0.40552682822209885,0.1561324422751691,0.5044447162966115,0.5566231996273855,0.326338276905686,0.35373940476297683
Config_5709,0.4329977553691191,0.39833482901319095,0.3963483544197104,0.44339709548630063,0.6541735806972845,0.2574466031343747,0.17436758275186134,0.5499863497554278,0.5147784276822063,0.29766992615051113,0.30847582496473314
Config_5710,0.4088754906895898,0.3828535459236647,0.5749660936126675,0.6358236504096861,0.6356877824010867,0.5036942546827984,0.15707186492283726,0.4636358278301986,0.5510378038531034,0.30802545048818325,0.3345679864179922
Config_5711,0.6621304608221409,0.4317611040222303,0.42275096197559053,0.49226821844773816,0.7129960910911763,0.39252954134991824,0.17487014090192013,0.5147327407923198,0.5110600089816167,0.2739245973919824,0.386037561615029
Config_5712,0.5760374447839394,0.4021423796247339,0.49460936351792917,0.5664903082455018,0.6117185160971973,0.3441175629248437,0.16708363426209177,0.535532426801717,0.48117517748675276,0.32256674442541616,0.3551080767092623
Config_5713,0.6207933488129868,0.3392570741297719,0.4596940258281329,0.5998387290022734,0.646780397766633,0.300770517178018,0.13986476185355193,0.5242565521370879,0.5701783979050006,0.30173290828466115,0.28686477026663537
Config_5714,0.7045682491918434,0.37279852103067124,0.531237644585956,0.6808436351938012,0.6244582817774321,0.37057381284578395,0.17925380398885876,0.5529955303252196,0.5394099715439558,0.3146412726904,0.3237896172150114
Config_5715,0.5197049827084788,0.4137865913654692,0.37804488573011624,0.5321493934637448,0.674818472022254,0.4614526916998813,0.16277069156083115,0.5056049730856114,0.49958038076103783,0.28707949425433765,0.36740393629611023
Config_5716,0.5502314682400156,0.3671033212364859,0.5124586519634505,0.37203404829540554,0.686784354250358,0.4787168160878151,0.1602110117133963,0.5771320736650978,0.5587675464689338,0.31124736327995545,0.37526258391052214
Config_5717,0.6415877908395013,0.4560743824257753,0.6035657038014156,0.6564960210402588,0.6526434407429573,0.3265674803536762,0.16904793361447257,0.49039656947436117,0.49204080245224685,0.3277772388030422,0.3013824621754698
Config_5718,0.5991857971361613,0.3779747848537323,0.40196232062559234,0.46719979072050144,0.5785806539221715,0.35825213012444246,0.15259662926276438,0.5008916568908058,0.544822797189091,0.3048806651821566,0.36088648878185087
Config_5719,0.47951449056047624,0.3971029606418053,0.4771688186461722,0.7126195010152134,0.6183985322398957,0.5947340354270791,0.16501774529627883,0.5193809382196874,0.44488956037484007,0.29136000970863996,0.3396238678620931
Config_5720,0.4513941397813026,0.3466691092591163,0.3289445850775241,0.6953823768560353,0.6080151960972228,0.44117713270556685,0.17589735853381994,0.5389538551399117,0.48726920803216356,0.3310784069301244,0.2707754466495408
