,BB textfield,Seat tube length,Stack,Head tube upper extension2,Seat angle,CS textfield,FCD textfield,Seat tube extension2,Head tube lower extension2,Head angle,Saddle height,ERD rear,Wheel width rear,Dropout spacing,SPOKES composite front,SPOKES front,Wheel diameter front,SAME_SIZED_FRONT_AND_REAR,BSD front,Wheel diameter rear,SPOKES rear,Wheel width front,SPOKES composite rear,ERD front,BSD rear,SBLADEW front,SBLADEW rear,FORK0R,FORK0L,Saddle P,Saddle thickness,Saddle angle,Saddle J,Saddle H,Saddle E,SADDLETIPtoMIDDLE,Saddle length,Seatpost setback,Seatpost LENGTH,Lower stack height,Upper stack height,Headset spacers,Stem angle,CLAMPOFFSET,StemX,StemY,StemG,Collar height,Stem length,AEROF,Hand horizontal,Pad vertical,Display AEROBARS,Hand vertical,HBARRISE,MtnBar angle,Mountain bar sweep,MTNDROP,HBARTHETA,Mountain bar rise,Handlebar angle,Bullhorn reach,BULLTHETA,Road bar reach,BULLRADIUS2,Road bar drop,Brake lever position,Bullhorn drop,Bullhorn rise,Bullhorn angle,HBAREXTEND,HBARRAD1,HBARRAD2,Down tube front diameter,Down tube rear dia2,Down tube front dia2,Down tube rear diameter,Seat tube leading edge textfield,BB length,Seat tube chord length textfield,Top tube rear diameter,Down tube leading edge,Head tube diameter,DOWNTUBE Wheel cut,Wheel cut,Down tube aero diameter,Top tube rear dia2,Top tube front dia2,BB diameter,Head tube chord,Seat tube diameter,OFFSET_AT_BB st,Top tube front diameter,Head tube d,Head tube B,Head tube E,Head tube D,OFFSET_AT_BB dt,CHAINSTAYOFFSET,CHAINSTAYAUXrearDIAMETER,Chain stay horizontal diameter,Chain stay position on BB,Chain stay taper,Chain stay back diameter,Chain stay vertical diameter,CHAINSTAYbrdgdia1,CHAINSTAYbrdgshift,CHAINSTAYbrdgCheck,Seat stay junction0,Seat stay bottom diameter,SEATSTAY_HF,SSTopZOFFSET,SEATSTAY_HR,SEATSTAYTAPERLENGTH,SEATSTAYbrdgdia1,SEATSTAYbrdgoffset,bottle SEATTUBE0 WBX,bottle SEATTUBE0 WBY,bottle SEATTUBE0 CAGE,bottle DOWNTUBE0 X,bottle DOWNTUBE0 CAGE,bottle DOWNTUBE0 WBY,bottle DOWNTUBE0 WBX,bottle SEATTUBE0 X,Front Fender clearance,Front fender end angle,Front Fender include,Rear Fender include,Rear fender end angle,Fender clearance,Rear fender start angle,Front fender start angle,FDDIST,SPIDER_DIAMETER,Crank length,Number of cogs,Crank Q factor,PEDAL_LENGTH,Teeth on cog 2,Teeth on cog 3,Teeth on cog 4,Teeth on cog 5,Teeth on cog 6,Teeth on cog 7,Teeth on cog 8,Teeth on cog 9,Pedal width,Teeth on cog 10,Number of chainrings,Teeth on chainring 0,Teeth on chainring 1,Teeth on chainring 2,CassZ,CassT,CassA,Teeth on cog 11,Display RACK,Dropout spacing style,RIM_STYLE front,RIM_STYLE rear,Fork type,HEADSETprofile,Stem kind,Aerobar style,Brake lever brand,Handlebar style,TRACK_ERGO,Head tube type,Seat tube type,Top tube type,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,BELTorCHAIN,MOUNT_TYPE,BRAZEonFDTYPE,DIRECTMOUNTFDTYPE,CLAMPFDTYPE,spc type
4607,62.3,516.5,565.6,26.5,73.5,405.0,601.7,50.5,46.6,73.5,759.0,582.0,32.0,135.0,1,7,686.0,False,622.0,686.0,7,32.0,1,582.0,622.0,80.0,80.0,45.0,395.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,330,12.0,16.0,10.0,10.0,0.0,100,145.0,16.0,40.0,80.0,30,170,20.0,False,30,0.0,0.0,15.0,0.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,15.0,140.0,True,True,80.0,15.0,40.0,100.0,146,150.0,172.5,0,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,0,60,39,24,8.0,1.78,4.34,0,False,1,SPOKED,SPOKED,0,0,0,1,SHIMANO_2012,1,0,1,1,0,False,False,0,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4610,53.0,415.0,594.0,20.0,74.0,430.0,649.8,60.0,25.0,69.0,597.0,582.0,55.8,148.0,1,6,736.0,True,622.0,736.0,6,55.8,1,582.0,622.0,80.0,80.0,45.0,403.0,5.0,55.0,0.0,45.0,35.0,25.0,148.0,252.0,0.0,270,0.0,6.0,0.0,-17.0,0.0,100,145.0,16.0,40.0,35.0,30,170,20.0,False,30,0.0,0.0,30.0,5.0,68.0,5.0,15.0,150,40,87.0,30,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,50.0,50.0,50.0,50.0,19.1,73.0,60.0,60.0,19.1,41.3,0,692.0,54.9,31.8,40.0,40.0,60,32.7,30.0,40.0,38.1,90.0,0.0,50.0,0.0,40.0,13.0,17.0,15.0,200.0,18.0,35.0,18.0,350.0,False,85.0,12.0,15.0,9.0,15.0,200,10.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,130.0,165.0,11,140.0,81.0,15,17,19,22,25,28,32,36,69.0,42,0,34,28,24,8.0,3.175,5.0,50,False,0,SPOKED,SPOKED,1,3,0,0,CAMPAGNOLO,1,0,3,2,1,False,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4613,70.0,565.0,590.2,32.3,73.0,417.0,591.9,33.0,61.2,73.0,777.0,592.0,33.0,130.0,1,5,695.0,False,622.0,695.0,5,33.0,1,592.0,622.0,80.0,80.0,47.0,379.1,10.0,35.0,1e-14,30.0,20.0,15.0,148.0,270.0,5.0,400,1.0,9.0,10.0,-6.0,0.0,100,145.0,16.0,43.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-0.0,58.0,10.0,8.0,150,40,70.0,30,126.0,49,10.0,50.0,10.0,80.0,50.0,120.0,40.6,41.4,34.9,34.1,19.1,69.0,60.0,31.9,19.1,56.0,0,692.0,54.9,31.9,34.9,50.76,60,33.0,0.0,34.9,46.0,83.0,0.0,46.6,0.0,0.0,12.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,50.0,10.3,13.9,9.0,10.3,300,16.0,0,17,13.0,1,225.0,1,14.0,15.0,193,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,140,128.0,170.0,10,140.0,72.0,15,17,19,21,24,27,31,35,44.0,40,0,44,34,22,8.0,1.6,3.8,0,False,2,SPOKED,SPOKED,0,2,0,1,SRAM,0,0,2,2,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4614,25.0,599.3,536.0,34.2,74.0,365.0,599.5,64.3,49.3,73.5,740.0,540.0,35.0,135.0,1,7,650.0,True,559.0,650.0,7,35.0,1,540.0,559.0,80.0,80.0,35.0,408.5,10.0,52.0,1.90833280887811e-14,50.0,30.0,34.0,148.0,278.0,21.0,240,10.7,12.0,10.0,-15.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,-18.0,16.4,20.0,68.0,15.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,41.3,0,692.0,54.9,31.8,25.4,40.0,60,27.2,0.0,25.4,38.1,77.4,13.8,50.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,65.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,100.0,170.0,0,140.0,85.0,14,15,17,18,19,21,23,23,60.0,25,0,32,39,24,8.0,1.78,4.34,0,False,1,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4615,70.0,522.9,522.4,35.7,78.0,393.19,685.4,22.9,39.3,69.0,718.0,582.0,25.0,130.0,1,6,676.0,False,622.0,676.0,6,25.0,1,582.0,622.0,80.0,80.0,45.0,377.3,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,330,4.0,8.0,10.0,-21.0,0.0,100,145.0,16.0,40.0,80.0,30,170,20.0,False,30,0.0,0.0,16.4,10.0,68.0,10.0,0.0,150,40,87.0,30,139.0,64,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,128.0,170.0,10,140.0,100.0,13,18,22,26,30,34,38,42,65.0,46,0,42,39,22,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,1,0,1,SHIMANO_2012,0,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4616,75.0,660.0,565.6,29.4,78.4840812360242,445.0,774.2,30.0,31.1,69.0,776.0,582.0,55.8,142.0,1,7,780.0,True,622.0,780.0,7,55.8,1,582.0,622.0,80.0,80.0,45.0,415.0,-10.0,55.0,0.0,43.0,31.0,25.0,165.0,300.0,0.0,440,1.0,9.0,30.0,-7.0,0.0,100,145.0,16.0,40.0,45.0,30,170,20.0,False,30,0.0,0.0,16.4,0.0,48.0,1.0,15.0,150,40,60.0,30,80.0,47,10.0,50.0,10.0,93.0,40.0,60.0,38.1,34.9,38.1,34.9,19.1,73.0,60.0,31.8,19.1,41.3,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,38.1,162.4,13.8,50.0,0.0,0.0,13.0,17.0,15.0,200.0,13.0,29.7,18.0,350.0,False,50.0,15.0,15.0,9.0,15.0,200,10.0,0,15,14.0,2,200.0,2,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,100.0,155.0,10,165.0,85.0,14,16,18,21,24,28,32,36,60.0,42,0,32,32,22,8.0,1.78,4.34,0,False,0,SPOKED,SPOKED,0,2,0,0,SRAM,0,0,3,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4617,80.0,640.0,623.9,29.4,79.0,455.0,775.4,30.0,31.1,68.0,776.0,582.0,55.8,142.0,1,7,780.0,True,622.0,780.0,7,55.8,1,582.0,622.0,80.0,80.0,55.0,415.0,-10.0,55.0,0.0,43.0,31.0,25.0,165.0,300.0,0.0,440,1.0,9.0,30.0,-7.0,0.0,100,145.0,16.0,40.0,45.0,30,170,20.0,False,30,0.0,0.0,16.4,0.0,48.0,1.0,15.0,150,40,60.0,30,80.0,47,10.0,50.0,10.0,93.0,40.0,60.0,38.1,34.9,38.1,34.9,19.1,73.0,60.0,31.8,19.1,41.3,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,38.1,162.4,13.8,50.0,0.0,0.0,13.0,17.0,15.0,200.0,13.0,29.7,18.0,350.0,False,50.0,15.0,15.0,9.0,15.0,200,10.0,0,15,14.0,2,200.0,2,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,100.0,155.0,10,15.0,85.0,14,16,18,21,24,28,32,36,60.0,42,0,36,32,22,8.0,1.78,4.34,0,False,0,SPOKED,SPOKED,0,2,0,0,SRAM,0,0,3,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4618,60.0,460.0,565.6,50.0,72.5,440.0,694.1,50.0,50.0,69.5,730.0,544.0,100.0,197.0,1,7,742.0,True,559.0,742.0,7,100.0,1,544.0,559.0,80.0,80.0,45.0,490.0,5.0,55.0,-2.5411599329144493e-14,50.0,35.0,25.0,148.0,260.0,16.0,350,12.0,8.2,50.0,-8.0,0.0,100,145.0,16.0,40.0,70.0,30,170,20.0,False,30,0.0,0.0,30.4,0.0,68.0,30.0,15.0,150,40,87.0,30,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,60.0,60.0,40.0,40.0,19.1,73.0,60.0,31.8,19.1,50.0,0,692.0,54.9,31.8,25.4,40.0,60,34.9,0.0,25.4,47.6,7.7,5.0,50.0,0.0,0.0,13.0,17.0,15.0,200.0,13.0,29.7,18.0,350.0,False,105.0,15.0,15.0,9.0,15.0,200,10.0,0,15,14.0,1,200.0,1,14.0,15.0,155,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,115,100.0,180.0,10,165.0,85.0,14,16,18,21,24,28,32,36,60.0,42,0,30,26,22,8.0,1.78,4.34,0,False,0,SPOKED,SPOKED,0,3,0,0,CAMPAGNOLO,1,0,2,1,0,False,False,0,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4619,90.0,640.0,624.8,29.4,78.5,470.0,784.8,30.0,31.1,66.5,776.0,582.0,55.8,142.0,1,7,780.0,True,622.0,780.0,7,55.8,1,582.0,622.0,80.0,80.0,55.0,415.0,-10.0,55.0,0.0,43.0,31.0,25.0,165.0,300.0,0.0,440,1.0,9.0,30.0,-7.0,0.0,100,145.0,16.0,40.0,45.0,30,170,20.0,False,30,0.0,0.0,16.4,0.0,48.0,1.0,15.0,150,40,60.0,30,80.0,47,10.0,50.0,10.0,93.0,40.0,60.0,38.1,34.9,38.1,34.9,19.1,73.0,60.0,31.8,19.1,41.3,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,38.1,162.4,13.8,50.0,0.0,0.0,13.0,17.0,15.0,200.0,13.0,29.7,18.0,350.0,False,50.0,15.0,15.0,9.0,15.0,200,10.0,0,15,14.0,2,200.0,2,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,100.0,155.0,10,15.0,85.0,14,16,18,21,24,28,32,36,60.0,42,0,36,32,22,8.0,1.78,4.34,0,False,0,SPOKED,SPOKED,0,2,0,0,SRAM,0,0,3,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4620,75.0,519.4,573.0,56.0,73.5,412.0,587.0,19.4,58.2,72.5,718.0,582.0,32.0,135.0,1,7,686.0,False,622.0,686.0,7,32.0,1,582.0,622.0,80.0,80.0,45.0,375.0,-10.0,40.0,0.0,40.0,30.0,23.0,165.0,275.0,21.0,310,4.0,4.0,40.0,-10.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,35.0,10.0,25.0,150,40,40.0,110,100.0,49,10.0,50.0,10.0,100.0,40.0,120.0,38.1,34.9,38.1,34.9,19.1,82.0,60.0,25.0,19.1,50.0,0,692.0,52.0,31.8,45.0,40.0,60,31.8,0.0,40.0,45.0,100.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,25.0,29.7,18.0,350.0,False,100.0,16.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,110.0,172.5,0,140.0,81.0,13,14,15,16,17,18,19,21,89.0,23,0,40,39,24,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,0,1,0,1,SRAM,0,0,3,2,1,False,False,0,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4621,70.0,560.0,556.8,24.6,73.0,412.0,604.2,11.5,55.8,71.5,785.0,582.0,23.0,130.0,1,4,674.0,False,622.0,674.0,5,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,300,0.0,15.0,25.0,-6.0,0.0,100,145.0,16.0,40.0,110.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,70.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,50.0,50.0,38.1,50.0,19.1,68.0,60.0,31.8,19.1,50.0,0,692.0,54.9,31.8,25.4,40.0,60,35.0,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,35.0,25.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,150.0,172.5,8,140.0,81.0,14,16,18,20,24,28,32,23,89.0,25,1,50,34,24,8.0,1.78,4.34,0,False,2,SPOKED,SPOKED,0,3,0,1,CAMPAGNOLO,0,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,3
4622,70.0,515.1,551.4,25.4,72.71102442868099,415.4,570.5,46.7,66.9,71.0,765.2,582.0,23.0,130.0,1,10,674.0,False,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,15.0,375.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,31.0,330,12.0,16.0,10.0,0.0,0.0,100,145.0,16.0,40.0,60.0,30,170,33.0,True,60,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,70.0,110,130.0,78,10.0,50.0,10.0,10.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,55.0,0,692.0,54.9,31.8,25.4,40.0,60,51.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,45.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,-7,6.0,1,200.0,1,14.0,5.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,150.0,172.5,0,140.0,81.0,13,15,17,19,21,23,25,27,89.0,30,0,55,39,24,8.0,3.175,5.0,0,False,2,SPOKED,DISC,0,4,0,1,CAMPAGNOLO,0,0,1,0,0,True,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,3
4623,25.0,564.3,533.8,34.2,75.0,360.0,579.2,64.3,49.3,74.0,725.0,540.0,35.0,135.0,1,7,650.0,True,559.0,650.0,7,35.0,1,540.0,559.0,80.0,80.0,35.0,363.3,10.0,45.0,1.90833280887811e-14,49.0,15.0,34.0,148.0,290.0,21.0,300,10.7,12.0,10.0,-8.0,0.0,100,145.0,16.0,40.0,70.0,30,170,20.0,False,30,0.0,0.0,16.4,20.0,68.0,15.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,41.3,0,692.0,54.9,31.8,25.4,40.0,60,27.2,0.0,25.4,38.1,77.4,13.8,50.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,65.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,202.0,1,14.0,15.0,186,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,105.0,165.0,0,140.0,85.0,14,15,17,18,19,21,23,23,60.0,25,0,30,39,24,8.0,1.78,4.34,0,False,1,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,1,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4624,74.5,587.5,576.0,31.3,73.0,425.0,594.2,57.5,49.9,73.5,768.0,582.0,35.0,130.0,1,7,689.0,True,622.0,689.0,7,35.0,1,582.0,622.0,80.0,80.0,45.0,375.0,-10.0,55.0,-6.3611093629270335e-15,40.0,30.0,28.0,165.0,298.0,21.0,300,14.2,17.7,20.0,-10.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,10.0,68.0,10.0,15.0,150,40,87.0,30,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,120.0,172.5,11,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,1,46,33,24,8.0,1.78,4.34,33,False,2,SPOKED,SPOKED,0,0,0,1,SRAM,0,0,1,1,0,False,False,1,CLAMP,FD9000F,FDM9000D,FD9000B,0
4625,77.5,520.7,560.7,41.5,73.0,476.2,665.0,50.7,58.6,71.0,742.0,582.0,28.0,130.0,1,7,715.0,True,622.0,715.0,7,28.0,1,582.0,622.0,80.0,80.0,45.0,477.9,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,275.0,21.0,190,12.0,16.0,10.0,0.0,0.0,100,145.0,16.0,40.0,40.0,30,170,20.0,False,30,0.0,0.0,16.4,-0.0,68.0,180.0,15.0,0,40,87.0,30,139.0,52,0.0,0.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,36.0,0,692.0,54.9,31.8,25.4,40.0,60,41.0,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,25.0,25.0,15.0,200.0,25.0,25.0,18.0,350.0,True,50.0,22.0,22.0,9.0,22.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,150.0,165.0,0,140.0,81.0,13,15,17,19,21,23,25,27,89.0,30,0,53,39,24,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,0,0,1,TEKTRO,2,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4627,70.0,580.0,566.6,31.4,73.99913232187194,405.0,619.7,46.7,56.2,73.0,718.0,582.0,32.0,130.0,1,7,685.0,True,622.0,685.0,7,32.0,1,582.0,622.0,80.0,80.0,45.0,375.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,330,12.0,16.0,10.0,-5.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,45.0,45.0,45.0,45.0,19.1,68.0,60.0,31.8,19.1,41.3,0,600.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,38.1,122.4,13.8,50.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,128.0,170.0,0,140.0,81.0,13,15,17,19,21,23,25,27,89.0,30,1,53,39,22,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,0,0,1,SHIMANO_2012,1,0,3,0,0,False,False,0,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4628,70.0,580.0,566.6,31.4,73.99913232187194,417.04,619.7,47.0,56.2,73.0,718.0,582.0,32.0,130.0,1,7,685.0,True,622.0,685.0,7,32.0,1,582.0,622.0,80.0,80.0,45.0,375.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,330,12.0,16.0,10.0,-5.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,45.0,45.0,45.0,45.0,18.1,68.0,60.0,31.8,19.1,41.3,0,620.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,38.1,122.4,13.8,50.0,0.0,0.0,14.0,14.1,15.0,220.0,19.0,33.0,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,128.0,170.0,0,140.0,81.0,13,15,17,19,21,23,25,27,89.0,30,1,53,39,22,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,0,0,1,SHIMANO_2012,1,0,3,0,0,False,False,0,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4629,72.0,539.1,595.0,41.9,73.0,430.0,622.1,48.8,47.3,71.5,763.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,53.0,394.5,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,0.0,330,12.0,18.0,45.0,-6.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,0.0,68.0,180.0,15.0,150,40,76.0,30,120.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,150.0,172.5,8,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,1,53,39,24,8.0,1.78,4.34,0,False,2,SPOKED,SPOKED,0,2,0,1,SHIMANO_2012,0,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
4630,70.0,546.0,528.9,29.7,73.5,408.0,565.5,21.0,42.0,73.5,715.0,575.0,23.0,130.0,1,4,674.0,False,622.0,674.0,5,23.0,1,575.0,622.0,80.0,80.0,45.0,375.0,10.0,45.0,-1.0,49.0,25.0,34.0,148.0,290.0,21.0,300,12.0,12.0,10.0,-12.0,0.0,100,145.0,16.0,40.0,95.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,50.0,10.0,3.0,150,40,85.0,30,139.0,38,10.0,50.0,10.0,35.0,60.0,60.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,30.2,0,692.0,54.9,31.8,25.4,40.0,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,-2.0,0.0,13.0,22.0,15.0,200.0,14.0,23.0,18.0,350.0,True,25.0,12.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,250.0,0,14.0,15.0,190,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,170.0,175.0,6,130.0,81.0,17,20,22,25,28,23,25,27,89.0,30,1,55,42,24,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,4,0,1,CAMPAGNOLO,0,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,1
