,BIKESTYLE,BB textfield,Seat tube length,Stack,Head tube upper extension2,Seat angle,CS textfield,FCD textfield,Seat tube extension2,Head tube lower extension2,Head angle,Saddle height,ERD rear,Wheel width rear,Dropout spacing,SPOKES composite front,SPOKES front,Wheel diameter front,Dropout spacing style,RIM_STYLE front,SAME_SIZED_FRONT_AND_REAR,BSD front,RIM_STYLE rear,Wheel diameter rear,SPOKES rear,Wheel width front,SPOKES composite rear,ERD front,BSD rear,SBLADEW front,SBLADEW rear,FORK0R,FORK0L,Fork type,Saddle P,Saddle thickness,Saddle angle,Saddle J,Saddle H,Saddle E,SADDLETIPtoMIDDLE,Saddle length,Seatpost setback,Seatpost LENGTH,Lower stack height,HEADSETprofile,Upper stack height,Headset spacers,Stem angle,CLAMPOFFSET,Stem kind,StemX,StemY,StemG,Collar height,Stem length,AEROF,Hand horizontal,Aerobar style,Pad vertical,Display AEROBARS,Hand vertical,HBARRISE,MtnBar angle,Mountain bar sweep,MTNDROP,HBARTHETA,Mountain bar rise,Handlebar angle,Bullhorn reach,BULLTHETA,Road bar reach,BULLRADIUS2,Road bar drop,Brake lever position,Brake lever brand,Bullhorn drop,Bullhorn rise,Bullhorn angle,HBAREXTEND,Handlebar style,HBARRAD1,HBARRAD2,TRACK_ERGO,Down tube front diameter,Down tube rear dia2,Down tube front dia2,Down tube rear diameter,Head tube type,Seat tube leading edge textfield,BB length,Seat tube chord length textfield,Top tube rear diameter,Down tube leading edge,Head tube diameter,DOWNTUBE Wheel cut,Wheel cut,Down tube aero diameter,Top tube rear dia2,Top tube front dia2,BB diameter,Head tube chord,Seat tube diameter,Seat tube type,OFFSET_AT_BB st,Top tube front diameter,Head tube d,Head tube B,Head tube E,Head tube D,Top tube type,OFFSET_AT_BB dt,CHAINSTAYOFFSET,CHAINSTAYAUXrearDIAMETER,Chain stay horizontal diameter,Chain stay position on BB,Chain stay taper,Chain stay back diameter,Chain stay vertical diameter,CHAINSTAYbrdgdia1,CHAINSTAYbrdgshift,CHAINSTAYbrdgCheck,Seat stay junction0,Seat stay bottom diameter,SEATSTAY_HF,SSTopZOFFSET,SEATSTAY_HR,SEATSTAYTAPERLENGTH,SEATSTAYbrdgdia1,SEATSTAYbrdgoffset,bottle SEATTUBE0 WBX,bottle SEATTUBE0 WBY,bottle SEATTUBE0 CAGE,bottle DOWNTUBE0 X,bottle DOWNTUBE0 CAGE,bottle DOWNTUBE0 WBY,bottle DOWNTUBE0 WBX,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,bottle SEATTUBE0 X,Front Fender clearance,Front fender end angle,Front Fender include,Rear Fender include,Rear fender end angle,Fender clearance,Rear fender start angle,Front fender start angle,FDDIST,SPIDER_DIAMETER,Crank length,BELTorCHAIN,Number of cogs,Crank Q factor,PEDAL_LENGTH,Teeth on cog 2,Teeth on cog 3,Teeth on cog 4,Teeth on cog 5,Teeth on cog 6,Teeth on cog 7,Teeth on cog 8,Teeth on cog 9,MOUNT_TYPE,Pedal width,Teeth on cog 10,Number of chainrings,Teeth on chainring 0,Teeth on chainring 1,Teeth on chainring 2,CassZ,CassT,CassA,BRAZEonFDTYPE,Teeth on cog 11,DIRECTMOUNTFDTYPE,CLAMPFDTYPE,Display RACK,spc type
3652,ROAD,55.0,504.5,565.6,33.6,71.5,425.0,616.3,64.5,53.8,70.0,700.0,525.0,47.0,135.0,1,7,635.0,1,SPOKED,True,559.0,SPOKED,635.0,7,47.0,1,525.0,559.0,80.0,80.0,45.0,403.0,1,10.0,35.0,0.0,30.0,20.0,18.0,148.0,270.0,0.0,300.0,12.0,0,16.0,25.0,5.0,0.0,0,100.0,145.0,16.0,40.0,80.0,30.0,170.0,1,20.0,False,30.0,0.0,-37.5,22.5,-17.5,68.0,15.0,15.0,150.0,40.0,87.0,110.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,1,50.0,40.0,0,39.0,39.0,34.9,34.9,1,19.1,68.0,60.0,31.8,19.1,45.0,0.0,692.0,47.5,31.8,25.4,40.0,60.0,34.0,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,60.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,,,,200.0,1.0,14.0,15.0,False,False,,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,110.0,170.0,1,8,140.0,81.0,14,16,18,20,24,28,30,23,CLAMP,69.0,25,1,44,34,24,8.0,1.78,4.34,FD9000F,0,FDM9000D,FDM9000L,False,0
3653,BMX,-38.0,283.0,450.1,27.2,71.00147298968496,342.8,645.9,28.9,35.5,75.2,398.0,400.0,60.96,130.0,1,8,508.0,2,SPOKED,True,406.0,SPOKED,508.0,8,60.96,1,400.0,406.0,80.0,80.0,30.0,328.6,0,20.0,40.0,20.0,65.0,40.0,40.0,130.0,240.0,0.0,140.0,1.0,2,9.0,20.0,10.0,0.0,0,100.0,145.0,16.0,27.0,70.0,30.0,170.0,0,20.0,False,30.0,0.0,14.0,23.0,10.0,68.0,240.13,15.0,150.0,40.0,87.0,30.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,1,50.0,40.0,0,38.1,34.9,38.1,34.9,3,19.1,68.0,60.0,31.8,19.1,41.3,0.0,692.0,54.9,31.8,25.4,40.0,60.0,31.8,1,0.0,25.4,38.1,77.4,13.8,50.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,18.0,18.0,350.0,False,45.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,,,,,,,,False,False,,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,50.0,175.0,1,0,140.0,81.0,13,15,17,19,21,23,25,27,BRAZEON,100.0,30,0,28,39,24,8.0,3.175,5.0,FD9000F,0,FDM9000D,FD9000B,False,2
3654,MTB,42.0,368.1,576.0,42.1,76.0,427.0,581.9,54.7,53.2,74.0,640.0,544.0,56.0,135.0,1,7,699.0,1,SPOKED,True,584.0,SPOKED,699.0,7,56.0,1,544.0,584.0,80.0,80.0,45.0,403.0,1,-10.0,55.0,-3.0,40.0,30.0,28.0,160.0,298.0,21.0,300.0,12.0,0,16.0,-30.0,-21.0,0.0,0,100.0,145.0,16.0,40.0,80.0,30.0,170.0,1,20.0,False,30.0,0.0,-3.0,16.4,-0.0,68.0,10.0,15.0,150.0,40.0,87.0,30.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,1,60.0,40.0,1,38.1,34.9,38.1,34.9,3,19.1,70.0,60.0,31.8,19.1,41.3,0.0,692.0,54.9,31.8,25.4,40.0,60.0,35.0,1,0.0,25.4,38.1,77.4,13.8,50.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,,,,200.0,1.0,14.0,15.0,False,True,,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,148.0,170.0,1,9,140.0,81.0,15,17,19,21,23,25,30,34,BRAZEON,89.0,25,0,36,32,22,8.0,1.6,3.95,FD9000F,0,FDM9000D,FD9000B,False,0
3655,ROAD,55.0,504.5,565.6,33.6,71.5,425.0,621.6,64.5,51.6,70.0,700.0,607.0,47.0,135.0,1,7,685.0,1,SPOKED,True,622.0,SPOKED,685.0,7,47.0,1,607.0,622.0,80.0,80.0,50.0,390.0,0,10.0,35.0,0.0,30.0,20.0,18.0,148.0,270.0,0.0,300.0,12.0,0,16.0,25.0,5.0,0.0,0,100.0,145.0,16.0,40.0,80.0,30.0,170.0,1,20.0,False,30.0,0.0,-37.5,22.5,-17.5,68.0,15.0,15.0,150.0,40.0,87.0,110.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,1,50.0,40.0,0,39.0,39.0,34.9,34.9,1,19.1,68.0,60.0,31.8,19.1,45.0,0.0,692.0,47.5,31.8,25.4,40.0,60.0,34.0,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,60.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,,,,200.0,1.0,14.0,15.0,False,False,,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,110.0,170.0,1,8,140.0,81.0,14,16,18,20,24,28,30,23,CLAMP,69.0,25,1,44,34,24,8.0,1.78,4.34,FD9000F,0,FDM9000D,FDM9000L,False,0
3656,ROAD,75.0,570.2,652.7,27.4,74.49999999999997,435.0,630.8,50.2,60.5,72.5,750.0,582.0,23.0,130.0,1,7,674.0,2,SPOKED,True,622.0,SPOKED,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,483.0,0,-10.0,55.0,3.1805546814635168e-15,40.0,30.0,28.0,165.0,298.0,21.0,330.0,1.0,2,9.0,10.0,-5.0,0.0,0,100.0,145.0,16.0,40.0,100.0,30.0,170.0,1,20.0,False,30.0,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150.0,40.0,87.0,110.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,0,50.0,40.0,0,38.1,34.9,38.1,34.9,3,19.1,68.0,60.0,31.8,19.1,45.0,0.0,692.0,54.9,31.8,25.4,40.0,60.0,31.8,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,15.0,14.0,1.0,200.0,1.0,14.0,15.0,False,False,200.0,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,150.0,172.5,1,8,140.0,81.0,14,15,17,18,19,21,23,23,BRAZEON,89.0,25,1,53,39,24,8.0,1.78,4.34,FD9000F,0,FDM9000D,FD9000B,False,0
3657,ROAD,70.0,515.2,565.6,28.9,74.0,405.0,595.0,49.2,49.3,73.0,718.0,582.0,23.0,130.0,1,7,674.0,2,SPOKED,True,622.0,SPOKED,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,330.0,14.0,4,8.2,10.0,-5.0,0.0,0,100.0,145.0,16.0,40.0,100.0,30.0,170.0,1,20.0,False,30.0,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150.0,40.0,87.0,110.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,0,50.0,40.0,0,38.1,34.9,38.1,34.9,1,19.1,68.0,60.0,31.8,19.1,45.0,0.0,692.0,54.9,31.8,25.4,40.0,60.0,31.8,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,15.0,14.0,1.0,200.0,1.0,14.0,15.0,False,False,200.0,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,150.0,172.5,1,8,140.0,81.0,14,15,17,18,19,21,23,23,BRAZEON,89.0,25,1,53,39,24,8.0,1.78,4.34,FD9000F,0,FDM9000D,FD9000B,False,0
3658,MTB,70.00000000000102,397.0,533.2,27.3,75.07022252967337,420.0,672.2,31.0,44.7,71.5,690.0,519.0,55.8,135.0,1,7,670.0,1,SPOKED,True,559.0,SPOKED,670.0,7,55.8,1,519.0,559.0,80.0,80.0,45.0,375.0,0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,330.0,12.0,0,16.0,10.0,-5.0,0.0,0,100.0,145.0,16.0,40.0,60.0,30.0,170.0,1,20.0,False,30.0,0.0,-10.0,16.4,-0.0,68.0,35.0,15.0,150.0,40.0,87.0,30.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,1,50.0,40.0,0,38.1,34.9,38.1,34.9,1,19.1,68.0,60.0,31.8,19.1,45.0,0.0,692.0,54.9,31.8,25.4,40.0,60.0,31.8,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,17.0,18.1,15.0,10.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,20.0,16.0,0.0,15.0,14.0,1.0,200.0,1.0,14.0,15.0,False,False,200.0,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,105.0,170.0,1,0,130.0,100.0,13,15,17,19,21,23,25,27,BRAZEON,85.0,30,0,34,39,24,8.0,3.175,5.0,FD9000F,0,FDM9000D,FD9000B,False,0
3659,ROAD,75.0,400.0,546.3,23.8,70.1814421281142,465.0,573.3,23.6,37.4,71.0,480.0,519.0,55.8,130.0,1,7,670.0,2,SPOKED,True,559.0,SPOKED,670.0,7,55.8,1,519.0,559.0,80.0,80.0,45.0,403.0,0,-10.0,40.0,-1.0,40.0,30.0,23.0,165.0,275.0,0.0,250.0,12.9,0,24.5,0.0,-10.0,-10.0,2,100.0,0.0,25.0,35.0,10.0,30.0,170.0,0,20.0,False,30.0,0.0,-10.0,16.4,-100.0,68.0,10.0,22.5,150.0,40.0,25.0,110.0,35.0,52,CAMPAGNOLO,10.0,50.0,10.0,105.0,1,7.5,40.0,1,38.1,34.9,38.1,34.9,1,19.1,68.0,60.0,31.8,19.1,31.8,0.0,692.0,54.9,31.8,25.4,34.8,60.0,28.6,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,15.0,18.0,15.0,300.0,15.0,25.0,18.0,355.0,True,45.0,13.0,13.0,9.0,13.0,0.0,13.0,0.0,,,,,,,,False,False,,12.0,150.0,True,True,75.0,5.0,-5.0,95.0,146.0,112.0,160.0,1,4,130.0,81.0,14,15,17,19,22,25,23,23,CLAMP,69.0,25,0,46,34,24,8.0,1.78,4.34,FD9000F,0,FDM9000D,FD9000B,True,1
3660,ROAD,70.0,596.0,565.6,30.3,73.0,405.0,604.6,46.0,46.4,72.0,768.0,582.0,23.0,130.0,1,0,674.0,2,SPOKED,True,622.0,SPOKED,674.0,0,23.0,1,582.0,622.0,80.0,80.0,45.0,395.0,0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,330.0,12.0,0,16.0,10.0,-6.0,0.0,0,100.0,145.0,16.0,40.0,120.0,30.0,170.0,1,20.0,False,30.0,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150.0,40.0,87.0,110.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,0,50.0,40.0,0,38.1,34.9,38.1,31.8,1,19.1,68.0,60.0,31.8,19.1,36.0,0.0,692.0,54.9,31.8,25.4,40.0,60.0,28.8,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,,,,,,,,False,False,,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,150.0,172.5,1,8,140.0,81.0,14,15,17,18,19,21,23,23,BRAZEON,89.0,25,1,53,39,24,8.0,1.78,4.34,FD9000F,0,FDM9000D,FD9000B,False,0
3661,COMMUTER,69.0,548.3,565.6,30.8,73.0,425.0,598.5,48.3,48.7,71.5,718.0,582.0,35.0,130.0,1,7,689.0,2,SPOKED,True,622.0,SPOKED,689.0,7,35.0,1,582.0,622.0,80.0,80.0,45.0,392.4,0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,330.0,12.0,0,16.0,10.0,-5.0,0.0,0,100.0,145.0,16.0,40.0,100.0,30.0,170.0,1,20.0,False,30.0,0.0,0.0,16.4,-10.0,15.0,10.0,15.0,150.0,40.0,87.0,30.0,120.0,38,TEKTRO,10.0,50.0,10.0,29.0,0,50.0,40.0,0,38.1,34.9,38.1,34.9,2,19.1,68.0,60.0,31.8,19.1,45.0,0.0,692.0,54.9,31.8,25.4,40.0,60.0,31.8,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,60.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,15.0,14.0,1.0,200.0,1.0,14.0,15.0,False,False,200.0,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,150.0,170.0,1,0,140.0,85.0,14,15,17,18,19,21,23,23,BRAZEON,60.0,25,0,42,39,24,8.0,1.78,4.34,FD9000F,0,FDM9000D,FD9000B,False,0
3662,ROAD,70.0,597.3,580.0,33.0,72.5,405.0,603.0,47.3,53.1,73.5,805.0,582.0,23.0,130.0,1,7,674.0,2,SPOKED,True,622.0,SPOKED,674.0,7,23.0,1,582.0,622.0,80.0,80.0,43.0,367.0,0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,300.0,14.0,4,8.2,10.0,-6.0,0.0,0,100.0,145.0,16.0,40.0,120.0,30.0,170.0,1,20.0,False,30.0,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150.0,40.0,87.0,110.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,0,50.0,40.0,0,44.0,44.0,44.0,44.0,2,19.1,68.0,60.0,31.8,19.1,50.0,0.0,692.0,54.9,31.8,25.4,40.0,60.0,34.9,1,0.0,25.4,47.6,7.7,5.0,50.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,15.0,14.0,1.0,200.0,1.0,14.0,15.0,False,False,200.0,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,150.0,172.5,1,8,140.0,81.0,14,15,17,18,19,21,23,23,BRAZEON,89.0,25,1,53,39,24,8.0,1.78,4.34,FD9000F,0,FDM9000D,FD9000B,False,0
3663,ROAD,20.0,525.0,515.2,30.0,73.5,445.0,620.1,45.0,35.0,72.5,705.0,606.0,32.0,120.0,1,8,690.0,3,SPOKED,True,622.0,SPOKED,690.0,8,32.0,1,606.0,622.0,80.0,80.0,45.0,400.5,0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,300.0,12.9,0,24.5,0.0,-5.0,-2.5,2,100.0,62.5,70.0,70.0,100.0,30.0,170.0,1,20.0,False,30.0,0.0,-5.0,7.5,5.0,68.0,7.5,12.5,150.0,40.0,87.0,110.0,139.0,38,CAMPAGNOLO,10.0,50.0,10.0,29.0,1,50.0,40.0,0,38.1,34.9,38.1,34.9,1,19.1,73.0,60.0,31.8,19.1,37.25,0.0,692.0,54.9,31.8,25.4,42.75,60.0,29.1,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,12.2,20.1,15.0,175.0,16.8,24.65,18.0,260.0,True,45.0,13.45,17.0,9.0,13.15,175.0,16.0,0.0,,,,,,,,False,False,,8.5,200.0,True,True,180.0,8.5,-10.0,80.0,146.0,130.0,170.0,1,7,140.0,81.0,16,18,20,24,28,32,34,23,CLAMP,69.0,25,1,52,42,22,8.0,1.8,5.0,FD9000F,0,FDM9000D,FDM9000L,True,2
3664,ROAD,75.0,563.7,561.0,31.5,73.5,412.0,588.0,47.7,49.4,73.25,769.5,582.0,28.0,130.0,1,5,680.0,2,SPOKED,True,622.0,SPOKED,680.0,5,28.0,1,582.0,622.0,80.0,80.0,43.0,364.5,0,-10.0,32.0,-2.6,40.0,24.0,20.0,120.0,240.0,0.0,330.0,14.0,4,8.2,20.0,-6.0,0.0,0,100.0,145.0,16.0,41.0,110.0,30.0,170.0,1,20.0,False,30.0,0.0,0.0,16.4,-10.0,60.0,10.0,15.0,150.0,40.0,87.0,110.0,127.0,52,SHIMANO,10.0,50.0,10.0,29.0,0,79.0,40.0,0,38.1,34.9,38.1,34.9,1,19.1,68.0,60.0,31.8,19.1,45.0,0.0,692.0,54.9,31.8,25.4,40.0,60.0,31.8,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,55.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,15.0,14.0,1.0,200.0,1.0,14.0,15.0,False,False,200.0,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,150.0,165.0,1,8,140.0,81.0,14,15,17,18,19,21,23,23,BRAZEON,89.0,25,1,53,39,24,8.0,1.78,4.34,FD9000F,0,FDM9000D,FD9000B,False,0
3665,ROAD,75.0,563.9,571.0,31.0,73.25,412.0,589.0,47.9,49.3,73.25,762.0,582.0,32.0,130.0,1,7,682.0,2,SPOKED,True,622.0,SPOKED,682.0,7,32.0,1,582.0,622.0,80.0,80.0,43.0,364.5,0,-10.0,32.0,-2.6,40.0,24.0,20.0,120.0,240.0,0.0,330.0,14.0,4,8.2,15.0,-6.0,0.0,0,100.0,145.0,16.0,41.0,110.0,30.0,170.0,1,20.0,False,30.0,0.0,0.0,16.4,-10.0,60.0,10.0,15.0,150.0,40.0,87.0,110.0,127.0,52,SHIMANO,10.0,50.0,10.0,29.0,0,79.0,40.0,0,38.1,34.9,38.1,34.9,1,19.1,68.0,60.0,31.8,19.1,45.0,0.0,692.0,54.9,31.8,25.4,40.0,60.0,31.8,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,55.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,15.0,14.0,1.0,200.0,1.0,14.0,15.0,False,False,200.0,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,150.0,172.5,1,10,140.0,81.0,14,16,17,19,21,23,25,27,BRAZEON,89.0,30,1,52,36,24,8.0,1.6,3.95,FD9070F,0,FDM9000D,FD9000B,False,0
3666,ROAD,73.0,584.8,565.6,25.7,74.0,405.1,594.5,64.8,35.9,73.0,731.0,582.0,23.0,130.0,1,7,674.0,2,SPOKED,True,622.0,SPOKED,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,330.0,14.0,4,8.2,10.0,-5.0,0.0,0,100.0,145.0,16.0,40.0,100.0,30.0,170.0,1,20.0,False,30.0,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150.0,40.0,87.0,110.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,0,50.0,40.0,0,38.1,34.9,38.1,34.9,1,19.1,68.0,60.0,31.8,19.1,34.20000000000001,0.0,692.0,54.9,31.8,25.4,40.0,60.0,29.0,1,0.0,25.4,38.1,77.4,13.8,50.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,34.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,15.0,14.0,1.0,200.0,1.0,14.0,15.0,True,True,200.0,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,150.0,172.5,1,8,140.0,81.0,14,15,17,18,19,21,23,23,BRAZEON,89.0,25,1,53,39,24,8.0,1.78,4.34,FD9000F,0,FDM9000D,FD9000B,False,0
3667,ROAD,73.0,580.0,565.6,25.5,74.0,405.1,594.5,64.9,35.9,73.0,731.0,582.0,23.0,130.0,1,7,674.0,2,SPOKED,True,622.0,SPOKED,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,330.0,14.0,4,8.2,10.0,-5.0,0.0,0,100.0,145.0,16.0,40.0,100.0,30.0,170.0,1,20.0,False,30.0,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150.0,40.0,87.0,110.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,0,50.0,40.0,0,38.1,34.9,38.1,34.9,1,19.1,68.0,60.0,31.8,19.1,34.20000000000001,0.0,692.0,54.9,31.8,25.4,40.0,60.0,29.0,1,0.0,25.4,38.1,77.4,13.8,50.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,34.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,15.0,14.0,1.0,200.0,1.0,14.0,15.0,False,False,200.0,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,150.0,172.5,1,8,140.0,81.0,14,15,17,18,19,21,23,23,BRAZEON,89.0,25,1,53,39,24,8.0,1.78,4.34,FD9000F,0,FDM9000D,FD9000B,False,0
3668,TRACK,47.0,565.2,565.6,30.4,75.5,395.35,545.2,45.2,55.7,75.0,718.0,582.0,23.0,130.0,1,7,674.0,2,SPOKED,True,622.0,SPOKED,674.0,7,23.0,1,582.0,622.0,80.0,80.0,30.0,365.0,0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,330.0,12.0,0,16.0,10.0,-10.0,0.0,0,100.0,145.0,16.0,40.0,100.0,30.0,170.0,1,20.0,False,30.0,0.0,0.0,16.4,-10.0,68.0,30.0,15.0,150.0,40.0,87.0,110.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,1,50.0,40.0,0,38.1,34.9,38.1,34.9,1,19.1,68.0,60.0,31.8,19.1,45.0,0.0,692.0,54.9,31.8,25.4,40.0,60.0,31.8,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,45.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,15.0,14.0,1.0,200.0,1.0,14.0,15.0,False,False,200.0,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,150.0,165.0,1,0,140.0,81.0,13,15,17,19,21,23,25,27,BRAZEON,89.0,30,0,49,39,24,8.0,3.175,5.0,FD9000F,0,FDM9000D,FD9000B,False,0
3669,ROAD,55.0,504.5,565.6,33.6,71.5,425.0,616.3,64.5,53.8,70.0,700.0,525.0,47.0,135.0,1,7,635.0,1,SPOKED,True,559.0,SPOKED,635.0,7,47.0,1,525.0,559.0,80.0,80.0,45.0,403.0,1,10.0,35.0,0.0,30.0,20.0,18.0,148.0,270.0,0.0,300.0,12.0,0,16.0,25.0,5.0,0.0,0,100.0,145.0,16.0,40.0,80.0,30.0,170.0,1,20.0,False,30.0,0.0,-37.5,22.5,-17.5,68.0,15.0,15.0,150.0,40.0,87.0,110.0,139.0,52,SHIMANO_2012,10.0,50.0,10.0,29.0,1,50.0,40.0,0,39.0,39.0,34.9,34.9,1,19.1,68.0,60.0,31.8,19.1,45.0,0.0,692.0,47.5,31.8,25.4,40.0,60.0,34.0,1,0.0,25.4,36.0,30.0,8.0,45.0,0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,True,60.0,13.0,17.0,9.0,13.0,200.0,16.0,0.0,15.0,14.0,1.0,200.0,1.0,14.0,15.0,False,False,200.0,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146.0,110.0,170.0,1,8,140.0,81.0,14,16,18,20,24,28,30,23,CLAMP,69.0,25,1,44,34,24,8.0,1.78,4.34,FD9000F,0,FDM9000D,FDM9000L,False,0
